simulation,candide method,temp
1,1,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,3,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,3,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,3,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,3,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,3,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,1,16.80589262044211
1,2,16.80589262044211
1,0,16.80589262044211
1,0,16.80589262044211
1,2,16.80589262044211
1,1,16.80589262044211
1,3,16.80589262044211
1,3,16.80589262044211
1,2,16.80589262044211
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,3,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,1,16.63783369423769
1,3,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,0,16.63783369423769
1,3,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,1,16.63783369423769
1,1,16.63783369423769
1,2,16.63783369423769
1,2,16.63783369423769
1,3,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
1,1,16.471455357295312
1,0,16.471455357295312
1,1,16.471455357295312
1,3,16.471455357295312
1,3,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,2,16.471455357295312
1,0,16.471455357295312
1,0,16.471455357295312
1,3,16.471455357295312
