simulation,candide method,temp
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,3,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,0,18.817111505296282
1,3,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,1,18.817111505296282
1,2,18.817111505296282
1,0,18.817111505296282
1,0,18.817111505296282
1,2,18.817111505296282
1,1,18.817111505296282
